"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1.48599428913695,1.8035625867544,1.85858654148375,1.97199435599436,2.04135935161386,2.09280750891175,2.13516218867516,2.16044802163219,2.1717097663629,2.16780485339465,2.14779541476841,2.11405927932625,2.07316025072463,2.02687596800162,1.97806704519083
"2",1.93069772888325,2.32135258812626,2.49043453920742,2.52144243598203,2.50461139748254,2.50227162482812,2.51097016424181,2.50500544314574,2.48346318585942,2.44590564930921,2.39368371705591,2.3296940098712,2.2621973005697,2.19045257738895,2.1198400581543
"3",1.58381960876658,1.3587424493319,1.46002161509131,1.46912942385182,1.51031186732246,1.55530993005366,1.58972887848658,1.63614634929901,1.67067888599057,1.7002041568274,1.72082353503186,1.73187761160989,1.73270958906701,1.72501663134378,1.71054509953102
"4",1.3687381066422,1.54772249998342,1.71870181704995,1.86783960690684,1.99391035629646,2.08285898904352,2.14643813605545,2.179398152154,2.18689641583704,2.17475908153088,2.14643417178132,2.10951201261195,2.06517635047236,2.01749833049432,1.96969287444201
"5",1.48599428913695,2.14542037931331,2.41759550077296,2.55617380281278,2.63471898790078,2.67157860455221,2.6763754567515,2.65296968502615,2.60864840317007,2.54563457526388,2.47249332202183,2.39305744577992,2.31199749079816,2.23570978029717,2.16312941849781
"6",2.31930664190358,2.87210417389555,3.11832829517864,3.23704579939604,3.26745123936399,3.25163593873842,3.18788039876671,3.09915229178309,2.98913043197182,2.87071471778401,2.75059064502605,2.63232623818544,2.51724236997406,2.41399482991028,2.31958133776676
"7",1.3687381066422,1.85522432756008,2.1244986787165,2.24113960028903,2.30981165519022,2.36697885489282,2.3921098194841,2.39816341110463,2.38385689287226,2.35283233778224,2.30832798639016,2.25412048364095,2.19637143226048,2.13478299893835,2.07425664582765
"8",1.3687381066422,1.54772249998342,1.7463153840166,1.8626742170273,1.929106550963,1.98441556415409,2.03039250120574,2.06493911975788,2.08416152347758,2.08569173016296,2.07250974620068,2.04742901668467,2.01407147565303,1.97429661174318,1.93348633077775
"9",2.12551979077858,2.80880326911548,3.03532189509026,3.07580918773649,3.09035740760556,3.06976213099986,3.02376711337027,2.95970201934504,2.87486772826165,2.78308112456464,2.68324117520561,2.58384236040471,2.4826800599925,2.38923679590623,2.30096633584074
"10",1.48599428913695,1.69572798375507,1.76360910451464,1.90133994156963,2.03447572096607,2.12338660653503,2.18323492377845,2.21768250985388,2.22450390693227,2.20826277876515,2.17377907915752,2.12773482517522,2.07902995976959,2.02646314883955,1.97362756079079
"11",1.66851044102683,2.04456393323657,2.19490537989029,2.32419273562177,2.40255683634024,2.46162794343686,2.48586135731704,2.48675801429295,2.46372802689296,2.42214171645026,2.36859977982112,2.30672551435747,2.24338525438028,2.18000760589925,2.11497935232584
"12",1.98399588562984,2.14092203675812,2.33016245630637,2.43808283860396,2.49926540043577,2.53972148723057,2.55321439359774,2.55046119795709,2.52410411193348,2.47606714333523,2.41270633516944,2.34062624594046,2.26525225716243,2.19086885315291,2.11798143336014
"13",1.87344400457448,2.37812123708014,2.69093405552049,2.87695997365169,2.97284970348033,2.99592881430205,2.97296708604701,2.90363127505433,2.81504452718779,2.7170043157025,2.61176194333189,2.50955684398539,2.41286168162831,2.32043764633029,2.22953790022849
"14",2.41851807446828,2.87829794506334,3.0993711475395,3.22218843438313,3.23951352702863,3.22457105437324,3.1756156432973,3.09418306586695,2.98883258161298,2.86662134865122,2.74020811011338,2.61579261673904,2.49451470228168,2.38666107013583,2.28372135556329
"15",1.98399588562984,2.43182021576968,2.57880139590052,2.65470619998159,2.70751382688971,2.73350167369053,2.72849120246195,2.69871819945619,2.644792509789,2.57745525129202,2.50119163781445,2.42469183167432,2.34668561610801,2.26895872975446,2.1938681105332
"16",2.03393700979443,2.01544610772376,2.02005301346278,2.02553909063875,2.08617203107797,2.14587730177086,2.19111947583402,2.21843389725194,2.22409937402119,2.21112057004521,2.18329030062046,2.14434793707707,2.09787719196493,2.04574690298958,1.9913956732627
"17",2.03393700979443,2.43960104417846,2.57761113602769,2.69662259305469,2.7700660715701,2.80393130226657,2.79889060790228,2.7671618561598,2.70860293482315,2.63183996651624,2.54716626006542,2.45695615986795,2.36556485942256,2.27888325303852,2.1966176247902
"18",1.3687381066422,1.34618972120489,1.40202620662354,1.54747479458782,1.67721301995945,1.7636916157096,1.82025988184812,1.87285403623418,1.90728302366121,1.92644562696946,1.92748746900776,1.91512823079711,1.89310610975103,1.86668391883581,1.8335568956446
"19",2.12551979077858,2.62372034461159,2.84073224195385,2.87049824639208,2.90128706540788,2.91605117784585,2.89530315171948,2.85164840704724,2.7832261127188,2.69864345302037,2.60612280213011,2.5059539241077,2.40605156917401,2.31330181591897,2.23056847068311
"20",1.93069772888325,2.26822612708607,2.36205821384268,2.46980356674422,2.5313008066962,2.56362008020582,2.57746809205258,2.56635698708507,2.53726521190293,2.48713805870279,2.42281373524968,2.34857098013916,2.275218536569,2.2043992543662,2.1368438622342
"21",1.81144732852781,1.90252852609101,1.78855651670723,1.76895351317839,1.71830349519104,1.70747011534099,1.72459892164885,1.75011368817936,1.77981876877316,1.80408807574547,1.81954208648879,1.82521122608579,1.81908938059312,1.80444193864271,1.78417465781102
"22",1.74363903426962,2.11924522561076,2.28596073585096,2.37258656232121,2.41910217723083,2.47272946931589,2.4948617672195,2.49221925969333,2.46982375647925,2.42730343379408,2.3736295992573,2.31216661444764,2.24683110354971,2.17737194057396,2.1099713370202
"23",2.31930664190358,2.87210417389555,3.04969260024703,3.06536515737736,3.06906710946297,3.04300641846749,3.009553752003,2.95100233998764,2.87069075450384,2.77595535329835,2.67453257712431,2.57308537322367,2.47355786707231,2.38073601804096,2.28774488689223
"24",1.74363903426962,1.81879567343963,1.89105527175197,1.94185079850298,1.99557693684045,2.01486549854907,2.0413362758635,2.0648959010886,2.08115804151287,2.08482236182888,2.07553268585527,2.05357391997149,2.02219127746756,1.98441122028745,1.94450005985708
"25",2.16783425256596,2.97431708321968,3.30196925864792,3.42072435516273,3.44799604234887,3.40870286643024,3.32620269677952,3.21221711419474,3.08235014796189,2.9450050069369,2.80850200052988,2.67862602878655,2.55787076026208,2.44172802409091,2.33407755143441
"26",1.87344400457448,2.08352812075522,2.10429218982756,2.17235451928337,2.24937415703883,2.31055858557183,2.34208727694981,2.35483696803502,2.34497450091384,2.31767158298389,2.27681237064956,2.22543426132116,2.16987966955368,2.11035462451803,2.05079359501623
"27",1.58381960876658,1.98768381698651,2.21368323853807,2.32764225226412,2.39813247156723,2.4458680539848,2.47041483815215,2.47044363706019,2.45001459542156,2.41002279313305,2.35833184272492,2.29824551767759,2.23652964069646,2.17273705481278,2.11052778398343
"28",1.58381960876658,1.66684508762955,1.46697066586738,1.50956364944897,1.50560962082432,1.44326475442877,1.43887826755789,1.41724531950207,1.40939040139552,1.4077295991568,1.40764857781758,1.41093423151482,1.42097909545522,1.43223973917024,1.44463975241751
"29",2.08098777655185,2.47708074898483,2.67991938399715,2.80532328923495,2.86238163973217,2.87085258188542,2.85952397675246,2.81539649896918,2.75174373652741,2.67216934890196,2.58212668739393,2.48896470649722,2.39731608820463,2.30572521961673,2.22010176235838
"30",1.87344400457448,2.12471432527385,2.30602964693174,2.48417275138487,2.58868808731352,2.63887008886084,2.66007492916131,2.64741579605194,2.60490710636854,2.53987358303817,2.46271081132845,2.37943127861511,2.29661049171259,2.21765783960412,2.13682623377332
"31",1.81144732852781,2.11310591239027,2.15453359679774,2.05303759523141,2.03680348873171,2.05814038232537,2.06681925122704,2.06902732062851,2.06766838121237,2.06473730501141,2.0553853756268,2.03914172341538,2.01455051007834,1.98493146899785,1.95048491436069
"32",1.74363903426962,1.72752013366539,1.73153583507609,1.60142483164918,1.48054677279052,1.44583365157262,1.45079376388619,1.46364342442233,1.48310022334077,1.50668317208661,1.53148517312988,1.55427364746704,1.57128241028087,1.58118392636973,1.58404174036277
"33",1.66851044102683,2.21740488609733,2.40291689206847,2.54447038801221,2.64322772460967,2.70079707943399,2.71405790075658,2.68812755489244,2.63650156728777,2.56949272635548,2.48886106695357,2.40515701850086,2.31713600047717,2.23635195014118,2.15574137748869
"34",1.48599428913695,1.86605987980792,2.07031232330012,2.19057424863405,2.28627703907039,2.34884945553036,2.39080151051642,2.40006205268594,2.38829599903231,2.35393044426161,2.30440990836813,2.24769448037831,2.18719254776327,2.12299436895626,2.06146169231593
